# generated by scripts/build_vocab.py — do not edit by hand
word	class	concreteness	frequency	pos
equalitarianism	rare_long	2.08	0.0	#N/A
equidistance	rare_long	3.08	0.0	#N/A
equidistantly	rare_long	2.29	0.0	#N/A
equilaterally	rare_long	2.46	0.0	#N/A
equivalence	rare_long	1.92	0.0	#N/A
equivalently	rare_long	2.42	0.0	#N/A
equivocally	rare_long	1.85	0.0	#N/A
equivocator	rare_long	2.15	0.0	#N/A
ergonomics	rare_long	2.35	0.0	#N/A
erroneousness	rare_long	1.96	0.0	#N/A
esoterically	rare_long	2.00	0.0	#N/A
esotericism	rare_long	1.63	0.0	#N/A
essentialism	rare_long	1.65	0.0	#N/A
essentialist	rare_long	2.04	0.0	#N/A
essentiality	rare_long	1.83	0.0	#N/A
essentialness	rare_long	1.04	0.0	#N/A
establisher	rare_long	2.42	0.0	#N/A
eternalize	rare_long	1.57	0.0	#N/A
ethereally	rare_long	1.76	0.0	#N/A
etherealness	rare_long	1.60	0.0	#N/A
ethicality	rare_long	1.67	0.0	#N/A
ethicalness	rare_long	1.79	0.0	#N/A
ethnocentrism	rare_long	1.64	0.0	#N/A
ethnologically	rare_long	1.52	0.0	#N/A
ethnologist	rare_long	3.50	0.0	#N/A
ethological	rare_long	1.61	0.0	#N/A
etymologist	rare_long	3.56	0.0	#N/A
euphemistic	rare_long	1.32	1.0	Adjective
euphonically	rare_long	1.88	0.0	#N/A
evaluative	rare_long	2.00	0.0	#N/A
evangelicalism	rare_long	1.50	0.0	#N/A
evangelically	rare_long	2.00	0.0	#N/A
evangelistic	rare_long	2.04	1.0	Name
evangelistically	rare_long	2.00	0.0	#N/A
evangelization	rare_long	2.12	0.0	#N/A
evangelize	rare_long	2.07	0.0	#N/A
evangelizer	rare_long	3.31	0.0	#N/A
evenhanded	rare_long	2.00	1.0	Adjective
evenhandedly	rare_long	1.90	0.0	#N/A
evenhandedness	rare_long	2.34	0.0	#N/A
eventfully	rare_long	1.72	0.0	#N/A
eventfulness	rare_long	2.37	0.0	#N/A
everblooming	rare_long	2.67	0.0	#N/A
everlastingness	rare_long	1.84	0.0	#N/A
everydayness	rare_long	1.88	0.0	#N/A
evidential	rare_long	1.96	1.0	Adjective
evolutionally	rare_long	1.91	0.0	#N/A
evolutionism	rare_long	2.11	0.0	#N/A
exactitude	rare_long	1.96	1.0	Noun
exaggeratedly	rare_long	1.79	0.0	#N/A
exaggeratingly	rare_long	2.04	0.0	#N/A
exaggeratory	rare_long	1.71	0.0	#N/A
exaltedness	rare_long	1.88	0.0	#N/A
examinable	rare_long	2.41	0.0	#N/A
exasperatedly	rare_long	1.80	0.0	#N/A
exasperatingly	rare_long	1.59	0.0	#N/A
exasperation	rare_long	2.48	1.0	Noun
excentricity	rare_long	2.11	0.0	#N/A
exceptionable	rare_long	2.00	0.0	#N/A
exceptionality	rare_long	1.59	0.0	#N/A
exceptionalness	rare_long	1.35	0.0	#N/A
excessiveness	rare_long	2.18	0.0	#N/A
exchangeability	rare_long	2.39	0.0	#N/A
exchangeable	rare_long	2.56	0.0	#N/A
excitableness	rare_long	1.84	0.0	#N/A
exclamatory	rare_long	2.21	1.0	Adjective
excludable	rare_long	2.08	0.0	#N/A
exclusionist	rare_long	2.09	0.0	#N/A
excommunicable	rare_long	1.85	0.0	#N/A
excommunicator	rare_long	2.78	0.0	#N/A
excruciate	rare_long	2.17	1.0	Noun
excusatory	rare_long	1.48	0.0	#N/A
executable	rare_long	1.93	1.0	Adjective
executively	rare_long	1.43	0.0	#N/A
exemplarily	rare_long	2.33	0.0	#N/A
exemplifier	rare_long	2.23	0.0	#N/A
exercisable	rare_long	2.21	0.0	#N/A
exhaustedly	rare_long	2.07	0.0	#N/A
exhaustibility	rare_long	1.91	0.0	#N/A
exhaustible	rare_long	1.83	0.0	#N/A
exhaustingly	rare_long	2.46	0.0	#N/A
exhaustiveness	rare_long	1.81	0.0	#N/A
exhaustless	rare_long	2.00	0.0	#N/A
exhaustlessness	rare_long	1.88	0.0	#N/A
exhibitioner	rare_long	3.07	0.0	#N/A
exhibitionistic	rare_long	2.39	0.0	#N/A
exhibitive	rare_long	2.16	0.0	#N/A
exhibitory	rare_long	2.60	0.0	#N/A
exhilarant	rare_long	1.97	0.0	#N/A
exhilaratingly	rare_long	1.93	0.0	#N/A
exhilarative	rare_long	1.65	0.0	#N/A
exhilarator	rare_long	2.92	0.0	#N/A
existentialistic	rare_long	1.32	0.0	#N/A
existentially	rare_long	1.41	0.0	#N/A
exocentric	rare_long	1.88	0.0	#N/A
exonerator	rare_long	2.68	0.0	#N/A
exorbitantly	rare_long	2.00	0.0	#N/A
exothermal	rare_long	3.20	1.0	Adjective
exotically	rare_long	1.73	1.0	Adverb
exoticness	rare_long	2.00	0.0	#N/A
expansibility	rare_long	2.05	0.0	#N/A
expansible	rare_long	1.88	0.0	#N/A
expansionary	rare_long	1.73	0.0	#N/A
expansively	rare_long	1.77	0.0	#N/A
expansiveness	rare_long	2.04	1.0	Noun
expectable	rare_long	1.42	1.0	Adjective
expectance	rare_long	1.77	0.0	#N/A
expectedly	rare_long	1.66	0.0	#N/A
expediential	rare_long	2.30	0.0	#N/A
expeditiousness	rare_long	1.91	0.0	#N/A
expellable	rare_long	2.16	0.0	#N/A
expendability	rare_long	1.46	0.0	#N/A
expensiveness	rare_long	2.00	0.0	#N/A
experiential	rare_long	2.00	0.0	#N/A
experimentalist	rare_long	2.74	0.0	#N/A
expertness	rare_long	2.04	0.0	#N/A
explanative	rare_long	1.59	0.0	#N/A
explanatively	rare_long	1.58	0.0	#N/A
explicable	rare_long	1.58	1.0	Adjective
explicative	rare_long	2.86	0.0	#N/A
explicatory	rare_long	1.85	0.0	#N/A
explicitness	rare_long	1.88	0.0	#N/A
explorative	rare_long	1.83	0.0	#N/A
explosively	rare_long	2.58	1.0	Adverb
explosiveness	rare_long	2.63	1.0	Noun
exportability	rare_long	2.09	0.0	#N/A
exportable	rare_long	2.24	0.0	#N/A
exportation	rare_long	3.00	1.0	Noun
exposedness	rare_long	2.38	0.0	#N/A
expository	rare_long	2.29	0.0	#N/A
expressible	rare_long	1.93	1.0	Adjective
expressional	rare_long	1.64	1.0	Adjective
expressionlessly	rare_long	2.00	0.0	#N/A
expressively	rare_long	2.00	1.0	Adverb
expressiveness	rare_long	1.88	1.0	Noun
expressivity	rare_long	1.56	0.0	#N/A
exquisiteness	rare_long	1.69	0.0	#N/A
extendable	rare_long	2.63	1.0	Adjective
extendedly	rare_long	1.79	0.0	#N/A
extendedness	rare_long	2.15	0.0	#N/A
extendibility	rare_long	1.89	0.0	#N/A
extendible	rare_long	2.71	0.0	#N/A
extensibility	rare_long	1.62	0.0	#N/A
extensiveness	rare_long	2.14	0.0	#N/A
extenuation	rare_long	1.91	0.0	#N/A
externalism	rare_long	1.56	0.0	#N/A
externalist	rare_long	2.46	0.0	#N/A
externality	rare_long	2.08	0.0	#N/A
externalization	rare_long	2.04	1.0	Noun
externalize	rare_long	1.86	0.0	#N/A
extinguishable	rare_long	2.63	0.0	#N/A
extortionately	rare_long	1.68	0.0	#N/A
extracellular	rare_long	2.74	0.0	#N/A
extractable	rare_long	2.45	0.0	#N/A
extractible	rare_long	2.19	0.0	#N/A
extractive	rare_long	2.05	0.0	#N/A
extraditable	rare_long	1.86	0.0	#N/A
extrajudicial	rare_long	1.67	1.0	Adjective
extraneously	rare_long	1.33	0.0	#N/A
extraneousness	rare_long	1.44	0.0	#N/A
extravagancy	rare_long	2.26	0.0	#N/A
extremeness	rare_long	1.81	0.0	#N/A
extricated	rare_long	2.44	0.0	#N/A
extrinsically	rare_long	2.00	0.0	#N/A
exuberantly	rare_long	2.12	1.0	Adverb
fabricator	rare_long	3.12	0.0	#N/A
facetiously	rare_long	1.52	1.0	Adverb
facetiousness	rare_long	1.67	0.0	#N/A
facilitative	rare_long	1.77	0.0	#N/A
factionalism	rare_long	1.46	0.0	#N/A
factitiously	rare_long	1.67	0.0	#N/A
factorability	rare_long	2.00	0.0	#N/A
factorable	rare_long	1.93	0.0	#N/A
factorization	rare_long	2.00	0.0	#N/A
factuality	rare_long	1.96	0.0	#N/A
factualness	rare_long	1.77	0.0	#N/A
faintheartedly	rare_long	1.85	0.0	#N/A
faintheartedness	rare_long	2.14	0.0	#N/A
faithlessly	rare_long	1.53	0.0	#N/A
faithlessness	rare_long	1.86	1.0	Noun
fallacious	rare_long	1.71	1.0	Adjective
falsehearted	rare_long	1.82	0.0	#N/A
falsifiable	rare_long	2.04	0.0	#N/A
familiarization	rare_long	1.90	1.0	Noun
familiarly	rare_long	1.69	0.0	#N/A
famousness	rare_long	2.16	0.0	#N/A
fanaticize	rare_long	1.67	0.0	#N/A
fancifully	rare_long	1.63	1.0	Adverb
fancifulness	rare_long	1.52	0.0	#N/A
fantasticality	rare_long	1.50	0.0	#N/A
farfetchedness	rare_long	1.63	0.0	#N/A
farmworker	rare_long	4.43	0.0	#N/A
farsightedly	rare_long	1.92	0.0	#N/A
farsightedness	rare_long	2.72	0.0	#N/A
farthermost	rare_long	2.58	0.0	#N/A
fascinatingly	rare_long	1.45	1.0	Adverb
fashionista	rare_long	3.12	0.0	#N/A
fashionmonger	rare_long	2.65	0.0	#N/A
fastidiously	rare_long	1.77	0.0	#N/A
fatalistically	rare_long	1.92	0.0	#N/A
fatefulness	rare_long	1.90	0.0	#N/A
fatherlessness	rare_long	2.04	0.0	#N/A
fatherliness	rare_long	1.60	0.0	#N/A
fathomable	rare_long	1.52	0.0	#N/A
fathomless	rare_long	2.12	0.0	#N/A
fatigueless	rare_long	2.50	0.0	#N/A
faultfinding	rare_long	1.79	0.0	#N/A
faultiness	rare_long	1.88	0.0	#N/A
faultlessly	rare_long	2.03	1.0	Adverb
favorableness	rare_long	1.92	0.0	#N/A
fearsomely	rare_long	1.69	0.0	#N/A
fearsomeness	rare_long	2.20	0.0	#N/A
feasibleness	rare_long	1.60	0.0	#N/A
featherbrain	rare_long	2.29	1.0	Verb
featherbrained	rare_long	1.92	1.0	Adjective
featheriness	rare_long	2.78	0.0	#N/A
featherlike	rare_long	2.44	0.0	#N/A
federalism	rare_long	1.64	0.0	#N/A
federalist	rare_long	2.96	0.0	#N/A
federalization	rare_long	1.74	0.0	#N/A
federalize	rare_long	2.11	1.0	Verb
feebleminded	rare_long	2.22	1.0	Adjective
feebleness	rare_long	2.28	0.0	#N/A
feloniously	rare_long	1.89	1.0	Adverb
femaleness	rare_long	3.11	1.0	Noun
femininely	rare_long	2.04	0.0	#N/A
feminineness	rare_long	2.52	0.0	#N/A
feministic	rare_long	2.23	1.0	Adjective
fermentable	rare_long	2.83	0.0	#N/A
fertileness	rare_long	1.81	0.0	#N/A
fertilizable	rare_long	2.05	0.0	#N/A
ferventness	rare_long	1.76	0.0	#N/A
festiveness	rare_long	2.38	1.0	Noun
fetchingly	rare_long	1.89	1.0	Adverb
feudalization	rare_long	1.85	0.0	#N/A
feverishness	rare_long	2.69	0.0	#N/A
feverously	rare_long	2.12	0.0	#N/A
fiberboard	rare_long	4.29	0.0	#N/A
fibrousness	rare_long	3.19	0.0	#N/A
fickleness	rare_long	1.75	0.0	#N/A
fictionalize	rare_long	2.12	1.0	Verb
fictionally	rare_long	2.28	1.0	Adverb
fictitiously	rare_long	1.73	0.0	#N/A
fictitiousness	rare_long	1.81	0.0	#N/A
fiddlestick	rare_long	3.85	1.0	Noun
fidgetiness	rare_long	2.50	0.0	#N/A
fieldworker	rare_long	4.80	0.0	#N/A
fiendishness	rare_long	2.04	0.0	#N/A
figurativeness	rare_long	1.28	0.0	#N/A
figureless	rare_long	2.00	1.0	Adjective
filibusterer	rare_long	3.29	0.0	#N/A
filterable	rare_long	2.04	0.0	#N/A
finalization	rare_long	1.88	0.0	#N/A
fingerless	rare_long	3.66	0.0	#N/A
fingerlike	rare_long	3.07	0.0	#N/A
firehydrant	rare_long	5.00	0.0	#N/A
fishinghook	rare_long	4.86	0.0	#N/A
fishingpole	rare_long	4.96	0.0	#N/A
fishingrod	rare_long	4.48	0.0	#N/A
fitfulness	rare_long	2.45	0.0	#N/A
fittingness	rare_long	2.04	0.0	#N/A
flabbergast	rare_long	1.71	0.0	#N/A
flabbiness	rare_long	3.07	0.0	#N/A
flaccidity	rare_long	3.30	0.0	#N/A
flaccidness	rare_long	2.88	0.0	#N/A
flamboyance	rare_long	2.23	1.0	Noun
flamboyancy	rare_long	2.23	0.0	#N/A
flamboyantly	rare_long	2.64	0.0	#N/A
flameproof	rare_long	3.68	0.0	#N/A
flammability	rare_long	2.37	0.0	#N/A
flatscreen	rare_long	4.68	0.0	#N/A
flatteringly	rare_long	2.03	0.0	#N/A
flatulency	rare_long	2.64	0.0	#N/A
flatulently	rare_long	2.76	0.0	#N/A
flauntingly	rare_long	2.00	0.0	#N/A
flawlessness	rare_long	2.16	0.0	#N/A
fleetingly	rare_long	1.75	1.0	Adverb
fleetingness	rare_long	1.31	0.0	#N/A
fleshiness	rare_long	3.27	0.0	#N/A
flexibleness	rare_long	3.08	0.0	#N/A
flickeringly	rare_long	2.09	0.0	#N/A
flightiness	rare_long	1.97	0.0	#N/A
flimsiness	rare_long	3.14	0.0	#N/A
flinchingly	rare_long	2.33	0.0	#N/A
flippantly	rare_long	1.97	1.0	Adverb
flirtatiously	rare_long	2.17	0.0	#N/A
flirtatiousness	rare_long	2.07	0.0	#N/A
flirtingly	rare_long	1.92	0.0	#N/A
flittingly	rare_long	2.04	0.0	#N/A
floatability	rare_long	2.85	1.0	Noun
floatingly	rare_long	1.42	0.0	#N/A
floodlighting	rare_long	4.22	0.0	#N/A
floppiness	rare_long	3.11	0.0	#N/A
florescence	rare_long	3.12	1.0	Noun
flourisher	rare_long	2.12	0.0	#N/A
flourishingly	rare_long	1.82	0.0	#N/A
floweriness	rare_long	2.54	0.0	#N/A
flowerless	rare_long	3.36	1.0	Adjective
flowerlike	rare_long	2.83	0.0	#N/A
fluffiness	rare_long	3.12	0.0	#N/A
fluidization	rare_long	2.48	0.0	#N/A
fluorescence	rare_long	3.23	0.0	#N/A
focalization	rare_long	2.04	0.0	#N/A
folklorist	rare_long	3.27	0.0	#N/A
folkloristic	rare_long	1.71	0.0	#N/A
folksiness	rare_long	2.08	0.0	#N/A
foodlessness	rare_long	2.35	0.0	#N/A
foolhardily	rare_long	2.04	0.0	#N/A
foolhardiness	rare_long	1.81	0.0	#N/A
footsoreness	rare_long	2.79	0.0	#N/A
forbearing	rare_long	1.74	1.0	Verb
forbearingly	rare_long	1.58	0.0	#N/A
forbiddance	rare_long	2.00	0.0	#N/A
forbiddingly	rare_long	1.72	0.0	#N/A
forbiddingness	rare_long	1.56	0.0	#N/A
forcefulness	rare_long	2.30	0.0	#N/A
forcibility	rare_long	2.04	0.0	#N/A
forcibleness	rare_long	1.73	0.0	#N/A
forebodingly	rare_long	1.42	0.0	#N/A
forecaster	rare_long	4.52	0.0	#N/A
foreclosable	rare_long	2.20	0.0	#N/A
forefather	rare_long	3.33	1.0	Noun
forehanded	rare_long	2.84	0.0	#N/A
foreignness	rare_long	1.79	1.0	Noun
foreknowing	rare_long	1.59	0.0	#N/A
foreknowingly	rare_long	1.73	0.0	#N/A
foreknowledge	rare_long	1.86	1.0	Noun
foremanship	rare_long	1.89	0.0	#N/A
forequarter	rare_long	3.04	0.0	#N/A
foreshadower	rare_long	2.13	0.0	#N/A
foresighted	rare_long	1.96	0.0	#N/A
forestation	rare_long	3.35	1.0	Noun
foreteller	rare_long	2.62	1.0	Name
forethoughtfully	rare_long	1.76	0.0	#N/A
forewarning	rare_long	2.00	1.0	Verb
forgetfully	rare_long	1.72	0.0	#N/A
forgivably	rare_long	1.83	0.0	#N/A
forgivingly	rare_long	1.79	0.0	#N/A
forgivingness	rare_long	1.60	0.0	#N/A
forlornness	rare_long	1.83	0.0	#N/A
formalization	rare_long	1.83	0.0	#N/A
formalness	rare_long	1.60	0.0	#N/A
formatively	rare_long	2.22	0.0	#N/A
formativeness	rare_long	1.95	0.0	#N/A
formfitting	rare_long	3.07	1.0	Adjective
formidability	rare_long	1.70	0.0	#N/A
formidableness	rare_long	1.58	0.0	#N/A
formidably	rare_long	1.89	1.0	Adverb
formlessly	rare_long	2.11	0.0	#N/A
formlessness	rare_long	2.00	0.0	#N/A
formularization	rare_long	2.00	0.0	#N/A
formulator	rare_long	3.11	0.0	#N/A
formulization	rare_long	2.31	0.0	#N/A
forsakenly	rare_long	1.50	0.0	#N/A
forsakenness	rare_long	1.62	0.0	#N/A
fortifiable	rare_long	2.25	0.0	#N/A
fortuitousness	rare_long	1.48	0.0	#N/A
fortunateness	rare_long	1.91	0.0	#N/A
fortuneless	rare_long	2.04	0.0	#N/A
fortunetelling	rare_long	2.89	1.0	Noun
forwardness	rare_long	1.81	0.0	#N/A
fossilization	rare_long	3.03	1.0	Noun
foulmouthed	rare_long	2.70	0.0	#N/A
foundational	rare_long	2.07	0.0	#N/A
foundationally	rare_long	1.67	0.0	#N/A
foundationless	rare_long	2.37	0.0	#N/A
fountainless	rare_long	2.67	0.0	#N/A
fractional	rare_long	2.36	1.0	Adjective
fractionalize	rare_long	2.41	0.0	#N/A
fractionally	rare_long	1.93	0.0	#N/A
fractionize	rare_long	2.00	0.0	#N/A
fractiously	rare_long	1.82	0.0	#N/A
fragileness	rare_long	2.58	0.0	#N/A
fragmental	rare_long	2.56	0.0	#N/A
fragmentally	rare_long	1.96	0.0	#N/A
fragmentize	rare_long	2.68	0.0	#N/A
fragrantly	rare_long	2.78	0.0	#N/A
franchisee	rare_long	3.72	1.0	Noun
franchiser	rare_long	3.22	0.0	#N/A
fraternalism	rare_long	1.92	0.0	#N/A
fraternally	rare_long	1.82	1.0	Adverb
fraternizer	rare_long	2.93	0.0	#N/A
fraudulence	rare_long	2.38	0.0	#N/A
fraudulency	rare_long	2.04	0.0	#N/A
freakiness	rare_long	1.75	1.0	Noun
freakishness	rare_long	2.34	0.0	#N/A
freedwoman	rare_long	3.07	0.0	#N/A
freehanded	rare_long	2.43	0.0	#N/A
freehandedly	rare_long	2.26	0.0	#N/A
freehandedness	rare_long	2.41	0.0	#N/A
freehearted	rare_long	2.27	0.0	#N/A
freemasonic	rare_long	2.07	0.0	#N/A
freethinker	rare_long	2.26	1.0	Noun
freewheeler	rare_long	2.89	0.0	#N/A
frenziedly	rare_long	1.73	0.0	#N/A
fretfulness	rare_long	1.92	1.0	Noun
frictional	rare_long	2.30	0.0	#N/A
frictionless	rare_long	2.56	1.0	Adjective
friendlessness	rare_long	2.22	0.0	#N/A
frightfulness	rare_long	1.93	0.0	#N/A
frigidness	rare_long	2.62	0.0	#N/A
frilliness	rare_long	2.23	0.0	#N/A
fringeless	rare_long	3.04	0.0	#N/A
friskiness	rare_long	2.38	1.0	Noun
frivolousness	rare_long	2.04	0.0	#N/A
frontiersman	rare_long	3.96	1.0	Noun
frostiness	rare_long	3.62	0.0	#N/A
frothiness	rare_long	3.52	0.0	#N/A
frozenness	rare_long	3.29	0.0	#N/A
frugalness	rare_long	1.74	0.0	#N/A
fruitfully	rare_long	2.54	0.0	#N/A
fruitiness	rare_long	3.09	0.0	#N/A
fruitlessly	rare_long	2.00	1.0	Adverb
fruitlessness	rare_long	2.00	0.0	#N/A
frumpiness	rare_long	2.68	0.0	#N/A
frumpishly	rare_long	1.76	0.0	#N/A
fullscreen	rare_long	4.30	0.0	#N/A
functionalism	rare_long	1.48	0.0	#N/A
functionalist	rare_long	2.37	0.0	#N/A
functionalize	rare_long	2.00	0.0	#N/A
functionless	rare_long	1.81	0.0	#N/A
fundamentality	rare_long	1.55	0.0	#N/A
fungicidal	rare_long	3.39	1.0	Adjective
furiousness	rare_long	1.86	0.0	#N/A
fusibility	rare_long	2.04	0.0	#N/A
futileness	rare_long	1.56	0.0	#N/A
futureless	rare_long	1.27	0.0	#N/A
gainfulness	rare_long	1.54	0.0	#N/A
gallantness	rare_long	1.65	0.0	#N/A
galvanization	rare_long	2.93	0.0	#N/A
gardenless	rare_long	2.89	0.0	#N/A
garmentless	rare_long	2.91	0.0	#N/A
gaseousness	rare_long	2.56	0.0	#N/A
gastroenterology	rare_long	2.52	0.0	#N/A
gastronomically	rare_long	1.81	1.0	Adverb
gastronomy	rare_long	2.88	1.0	Noun
gatherable	rare_long	2.07	0.0	#N/A
gelatinization	rare_long	2.52	0.0	#N/A
genderless	rare_long	2.30	0.0	#N/A
genealogic	rare_long	2.58	0.0	#N/A
genealogically	rare_long	1.52	0.0	#N/A
generalist	rare_long	2.45	0.0	#N/A
generalness	rare_long	1.59	0.0	#N/A
generalship	rare_long	1.80	0.0	#N/A
generative	rare_long	2.63	1.0	Adjective
generousness	rare_long	2.15	0.0	#N/A
genialness	rare_long	1.81	0.0	#N/A
genteelness	rare_long	1.67	0.0	#N/A
gentlemanliness	rare_long	1.86	1.0	Noun
gentlepeople	rare_long	3.00	0.0	#N/A
gentlewomanly	rare_long	1.90	0.0	#N/A
genuineness	rare_long	1.83	0.0	#N/A
geocentric	rare_long	2.58	0.0	#N/A
geocentrically	rare_long	2.35	0.0	#N/A
geochemical	rare_long	2.73	0.0	#N/A
geochemist	rare_long	3.67	0.0	#N/A
geochemistry	rare_long	2.42	0.0	#N/A
geometrics	rare_long	2.96	0.0	#N/A
geophysicist	rare_long	4.41	0.0	#N/A
geophysics	rare_long	3.00	1.0	Noun
geopolitically	rare_long	1.73	0.0	#N/A
geothermic	rare_long	2.77	0.0	#N/A
germination	rare_long	3.42	1.0	Noun
gesticulation	rare_long	2.74	0.0	#N/A
ghastliness	rare_long	1.62	0.0	#N/A
ghostliness	rare_long	2.08	0.0	#N/A
ghostwrite	rare_long	2.75	1.0	Noun
ghoulishly	rare_long	2.19	0.0	#N/A
ghoulishness	rare_long	2.18	0.0	#N/A
giftedness	rare_long	1.84	0.0	#N/A
gigantically	rare_long	2.29	0.0	#N/A
giganticness	rare_long	2.83	0.0	#N/A
gingerroot	rare_long	4.58	1.0	Noun
gingersnap	rare_long	4.76	1.0	Noun
girlishness	rare_long	2.30	1.0	Noun
glamorously	rare_long	2.00	0.0	#N/A
glassblower	rare_long	4.33	1.0	#N/A
glasshouse	rare_long	4.42	1.0	Noun
glassiness	rare_long	3.22	0.0	#N/A
glassmaker	rare_long	4.42	0.0	#N/A
glassworker	rare_long	4.45	0.0	#N/A
glassworks	rare_long	4.44	0.0	#N/A
gleefulness	rare_long	1.93	0.0	#N/A
glisteningly	rare_long	3.12	0.0	#N/A
gloatingly	rare_long	1.92	0.0	#N/A
globetrotting	rare_long	3.03	1.0	Adjective
globularity	rare_long	1.81	0.0	#N/A
gloominess	rare_long	2.15	0.0	#N/A
gloriousness	rare_long	2.14	0.0	#N/A
glossiness	rare_long	3.46	0.0	#N/A
gloweringly	rare_long	2.12	0.0	#N/A
glutinously	rare_long	1.96	0.0	#N/A
gluttonously	rare_long	1.93	0.0	#N/A
gluttonousness	rare_long	2.22	0.0	#N/A
goalkeeping	rare_long	3.61	1.0	Noun
goaltending	rare_long	3.73	1.0	Verb
goatishness	rare_long	1.96	0.0	#N/A
goldenness	rare_long	2.75	0.0	#N/A
goodheartedly	rare_long	1.68	0.0	#N/A
goodliness	rare_long	1.76	0.0	#N/A
gossipingly	rare_long	2.00	0.0	#N/A
governability	rare_long	1.69	0.0	#N/A
governable	rare_long	2.00	0.0	#N/A
gracefulness	rare_long	1.86	1.0	Noun
gracelessly	rare_long	2.17	0.0	#N/A
gracelessness	rare_long	1.93	0.0	#N/A
gradualism	rare_long	1.74	0.0	#N/A
gradualist	rare_long	2.17	0.0	#N/A
gradualness	rare_long	2.08	0.0	#N/A
graininess	rare_long	3.77	0.0	#N/A
grammarless	rare_long	2.31	0.0	#N/A
grandfatherly	rare_long	2.19	0.0	#N/A
grandiosely	rare_long	2.54	0.0	#N/A
grandmotherly	rare_long	2.07	0.0	#N/A
grandparental	rare_long	2.64	0.0	#N/A
granduncle	rare_long	3.63	0.0	#N/A
graniteware	rare_long	4.48	0.0	#N/A
granularity	rare_long	2.39	0.0	#N/A
granulation	rare_long	3.04	0.0	#N/A
granulator	rare_long	3.89	0.0	#N/A
graphologist	rare_long	3.50	1.0	Noun
grassiness	rare_long	3.15	0.0	#N/A
gratifyingly	rare_long	2.04	1.0	Adverb
gratuitously	rare_long	1.80	1.0	Adverb
gratuitousness	rare_long	1.81	0.0	#N/A
gravitation	rare_long	2.54	1.0	Noun
gravitationally	rare_long	2.19	0.0	#N/A
greaseless	rare_long	2.79	0.0	#N/A
greaseproof	rare_long	3.04	0.0	#N/A
greathearted	rare_long	1.75	0.0	#N/A
greediness	rare_long	2.00	0.0	#N/A
greengrocery	rare_long	4.52	0.0	#N/A
gregariously	rare_long	1.82	0.0	#N/A
gregariousness	rare_long	2.27	0.0	#N/A
griddlecake	rare_long	4.69	0.0	#N/A
grievingly	rare_long	2.07	0.0	#N/A
grievousness	rare_long	2.08	0.0	#N/A
grinningly	rare_long	2.77	0.0	#N/A
grippingly	rare_long	2.04	1.0	Adverb
grisliness	rare_long	1.88	0.0	#N/A
grittiness	rare_long	3.00	0.0	#N/A
groaningly	rare_long	2.07	0.0	#N/A
grogginess	rare_long	2.85	0.0	#N/A
grotesqueness	rare_long	2.45	0.0	#N/A
grouchiness	rare_long	2.62	0.0	#N/A
groundball	rare_long	4.13	0.0	#N/A
groundcover	rare_long	4.32	0.0	#N/A
groundlessly	rare_long	1.60	0.0	#N/A
groundlessness	rare_long	1.78	0.0	#N/A
groundsheet	rare_long	4.28	1.0	Noun
groundsman	rare_long	4.19	1.0	Noun
growlingly	rare_long	2.83	0.0	#N/A
grubbiness	rare_long	2.78	1.0	Noun
grudgingly	rare_long	1.63	0.0	#N/A
gruesomely	rare_long	2.11	0.0	#N/A
gruesomeness	rare_long	2.33	1.0	Noun
grumblingly	rare_long	2.19	0.0	#N/A
grumpiness	rare_long	2.52	0.0	#N/A
gruntingly	rare_long	2.00	0.0	#N/A
guardedness	rare_long	1.81	0.0	#N/A
guilefulness	rare_long	1.50	0.0	#N/A
guilelessly	rare_long	1.62	0.0	#N/A
guiltiness	rare_long	1.73	1.0	Noun
guiltlessly	rare_long	1.73	0.0	#N/A
guiltlessness	rare_long	1.41	0.0	#N/A
gunmanship	rare_long	2.71	0.0	#N/A
gutlessness	rare_long	1.72	1.0	Noun
gynecologic	rare_long	2.69	0.0	#N/A
gynecological	rare_long	2.93	1.0	Adjective
habilitation	rare_long	2.70	0.0	#N/A
habitualness	rare_long	1.69	0.0	#N/A
habituation	rare_long	2.54	0.0	#N/A
haggardness	rare_long	1.92	0.0	#N/A
haircutter	rare_long	4.69	0.0	#N/A
haircutting	rare_long	4.27	1.0	Noun
hairlessness	rare_long	3.70	0.0	#N/A
hairsplitter	rare_long	1.79	0.0	#N/A
halfhearted	rare_long	1.58	0.0	#N/A
halfheartedly	rare_long	1.96	0.0	#N/A
hallmarked	rare_long	2.33	0.0	#N/A
hallowedness	rare_long	1.28	0.0	#N/A
haltingness	rare_long	1.82	0.0	#N/A
handbarrow	rare_long	3.70	0.0	#N/A
handgrenade	rare_long	4.78	0.0	#N/A
handicraft	rare_long	3.73	1.0	Noun
handpainted	rare_long	3.91	0.0	#N/A
hangglider	rare_long	4.71	0.0	#N/A
haphazardly	rare_long	2.21	1.0	Adverb
haphazardness	rare_long	1.92	0.0	#N/A
harassingly	rare_long	1.85	0.0	#N/A
hardheadedly	rare_long	1.88	0.0	#N/A
hardheadedness	rare_long	1.52	0.0	#N/A
hardheartedly	rare_long	1.77	0.0	#N/A
hardheartedness	rare_long	1.85	0.0	#N/A
harmfulness	rare_long	1.88	0.0	#N/A
harmlessness	rare_long	2.07	0.0	#N/A
harmonically	rare_long	2.56	0.0	#N/A
